bangumiId,kind,lang,title,content
375,primary,ja-JP,ミス・モノクローム,"""ミス・モノクローム"" 第3期はシリーズの続編。バーチャルアイドルのミス・モノクロームがアイドルの夢を追い続ける。モノクロームの日常は相変わらずナンセンスで笑いに満ち、誇張された演出とテンポの速いギャグが特徴。"
376,primary,ja-JP,ヘヴィーオブジェクト,"""ヘヴィーオブジェクト"" は同名ライトノベルをアニメ化。OBJECTという巨大兵器が支配する戦場で、二人の少年が一般兵として巨大なOBJECTに挑む。メカバトルと戦争、熱さが特徴で、少年たちは知恵と勇気で圧倒的な力に抗い、華麗なバトルシーンとキャラクターの成長と絆が通底する。"
377,primary,ja-JP,ノラガミ ARAGOTO,"""ノラガミ ARAGOTO"" は『ノラガミ』の第2期。夜トとひよりの物語が続く。今期は恵比寿、黄泉、夜トの過去を巡り、戦いと感情がより深くなる。現代神話と熱いバトル、温かい日常で知られ、夜トは自己の価値を求める中で新たな絆を得る。"
378,primary,ja-JP,K RETURN OF KINGS,"""K RETURN OF KINGS"" は『K』シリーズのアニメ。力を持つ王とそのクランの戦いを描く。今期は銀の王・伊佐那社と多くの王の確執が中心。華麗なキャラクターデザインと超能力バトル、群像劇が特徴で、色彩と演出が視覚的にインパクト大。"
379,primary,ja-JP,蒼穹のファフナー EXODUS,"""蒼穹のファフナー EXODUS"" 第2部は『ファフナー』の続編。少年少女たちがファフナーに乗ってフェストゥムと戦い続ける。今期の戦争はより残酷で、第二世代パイロットの犠牲と成長が感動的。悲劇的な戦争と生と死の深い探求で知られるハードSFアニメ。"
380,primary,ja-JP,金田一少年の事件簿R,"""金田一少年の事件簿R"" 第2期はシリーズの続編。金田一一が難事件を解決し続ける。今期の事件は正統ミステリーの魅力を保ち、密室やアリバイの巧妙な謎が特徴。ミステリーとサスペンス、緊張感のある展開で、金田一の推理が糸を紡ぐように解きほぐされる。"
381,primary,ja-JP,うたわれるもの 偽りの仮面,"""うたわれるもの 偽りの仮面"" は同名ゲームをアニメ化。記憶を失った少年ハクは、謎の少女クオンに助けられ、大国ヤマトの政争に加わる。ファンタジーと政治、群像劇が特徴で、乱世でのハクの成長と決断が緊張感に満ちている。"
382,primary,ja-JP,Peeping Life TV,"""Peeping Life TV"" シーズン1は、独特の画風で日常の様々なコメディシーンを描く短編アニメ。日常観察とデッドパンなユーモア、パロディが特徴で、普通の生活の細部を誇張して描く。"
383,primary,ja-JP,ムコ,"""ムコ"" は同名漫画をアニメ化。ゴールデンレトリバーのムコとガラス職人の主人・小松の温かい日常を描く。ムコは犬の視点から世界を観察し、主人との掛け合いが癒しに満ちている。ペットと日常、温かさが特徴。"
384,primary,ja-JP,学戦都市アスタリスク,"""学戦都市アスタリスク"" はシリーズ第1期。天霧綾斗の星導館学園での戦いを描く。姉の失踪の真相を探るため綾斗は戦いに参加し、実力者たちと学園決闘で競う。学園バトルと熱さ、ファンタジーが特徴。"
385,primary,ja-JP,落第騎士の英雄譚,"""落第騎士の英雄譚"" は同名ライトノベルをアニメ化。魔法騎士学園で、落第騎士の黒鉄一輝が最強の少女ステラ・ヴァーミリオンと出会い、二人で肩を並べて戦う。学園バトルと熱さ、恋愛が特徴で、一輝は剣技と知恵で強敵に挑む。"
386,primary,ja-JP,終物語,"""終物語"" は『物語』シリーズのアニメ。阿良々木暦の高校最後の春を描く。今期は暦と神原駿河、忍野扇の因縁を巡り、シリーズの謎が次第に明かされる。独特の対話スタイルと極端な映像表現、思索的な語りで知られる。"
387,primary,ja-JP,KOWABON,"""KOWABON"" は3DCGで現代の都市型ホラーを描く短編ホラーアニメ。ホラーとサスペンス、都市伝説が特徴で、独特の画風と不気味な雰囲気、限られた尺で強い恐怖感を生む。"
388,primary,ja-JP,進撃! 巨人中学校,"""進撃! 巨人中学校"" は『進撃の巨人』のスピンオフコメディアニメ。原作キャラクターを中学校の日常に配置する。エレンやミカサたちが学校でコメディ日常を繰り広げる。パロディとツッコミ、日常が特徴で、シリアスな原作を完全にコメディ化。"
389,primary,ja-JP,ハイキュー!!,"""ハイキュー!!"" 第2期は第1期の続編。烏野高校バレー部が戦い続ける。日向と影山は合宿や試合を通して成長し、今期の相手はより強力。リアルなバレー描写と熱い試合、チームの成長で知られ、烏野全員の努力と絆が視聴者の血を沸かせる。"
390,primary,ja-JP,機動戦士ガンダム 鉄血のオルフェンズ,"""機動戦士ガンダム 鉄血のオルフェンズ"" はガンダムシリーズのアニメ。火星の少年たちの戦いを描く。三日月と鉄華団は火星での抑圧に抗うためメカに乗る。メカバトルと熱さ、群像劇が特徴で、残酷な世界で生き延びる鉄華団の少年たちの犠牲と信念が感動的。"
391,primary,ja-JP,温泉幼精ハコネちゃん,"""温泉幼精ハコネちゃん"" は温泉妖精ハコネちゃんと少年・冬哉の日常を描く短編アニメ。ハコネちゃんは人間界にやってきて冬哉と出会う。癒しと温泉、日常が特徴で、可愛い作画と明るい雰囲気。"
392,primary,ja-JP,雨色ココア ようこそ、レインカラー!,"""雨色ココア ようこそ、レインカラー!"" は『雨色ココア』シリーズの作品。喫茶店・レインカラーの日常を描く。今期も喫茶店の温かい物語が続き、スタッフと客の掛け合いが癒しに満ちている。"
393,primary,ja-JP,小森さんは断れない!,"""小森さんは断れない!"" は同名漫画をアニメ化。小森さんは人の頼みを断れず、日常で様々な出来事に巻き込まれ続ける。コメディと日常、ツッコミが特徴で、小森の悩みと周囲との掛け合いがギャグに満ちている。"
394,primary,ja-JP,コメット・ルシファー,"""コメット・ルシファー"" は鉱山の街で謎の少女と出会う少年ソウゴを描くオリジナルアニメ。ソウゴと少女ルーシーは冒険を通して世界の秘密を知る。ファンタジーと冒険、成長をテーマに、美しい映像と温かい雰囲気。"
395,primary,ja-JP,コンクリート・レボルティオ 超人幻想,"""コンクリート・レボルティオ 超人幻想"" はシリーズ第1期。超人と人間が共存する世界で、様々な超人事案を処理する超人課を描く。主人公・人吉爾朗の正義と秩序の間の選択が通底する。複雑な語り構造と鋭い社会批判で知られる。"
396,primary,ja-JP,ワンパンマン,"""ワンパンマン"" は同名漫画をアニメ化。絶対的な力を持つヒーロー・サイタマが、その強さゆえに退屈な日々を送る。熱いバトルとコメディ、ヒーローが特徴で、サイタマの一撃必殺の爽快感と様々なヒーローの群像劇が相まって、近年最も影響力のある熱い作品。"
397,primary,ja-JP,女高中生给你做饭了！,これは女子高生たちが料理を作る物語を描く短編アニメ。食と日常、癒しが特徴で、少女たちが様々な料理を作る過程が楽しく、食欲をそそる料理と少女たちの掛け合いを可愛い作画で描く。
398,primary,ja-JP,てーきゅう,"""てーきゅう"" 第6期はシリーズの続編。テニス部の少女たちのナンセンスな日常が続く。テンポの速いギャグと誇張された演出、奇想天外なネタが特徴で、各話は極短いが笑いの密度が濃い。"
399,primary,ja-JP,おそ松さん,"""おそ松さん"" は赤塚不二夫の名作漫画をアニメ化。松野家の六つ子の日常を描く。見た目は同じだが性格の異なる六人が、ニート生活の中で様々な笑いを生む。パロディとツッコミ、社会風刺が特徴で、ナンセンスな日常の裏に現実への風刺を潜ませた現象的なコメディアニメ。"
400,primary,ja-JP,ゆるゆり さん☆ハイ!,"""ゆるゆり さん☆ハイ!"" は『ゆるゆり』シリーズのアニメ。七森中学校のごらく部の少女たちの日常を描く。あかりと仲間たちが部室で楽しい時間を過ごす。百合と日常、コメディが特徴で、少女たちの掛け合いが魅力とギャグに満ちている。"
