bangumiId,kind,lang,title,content
883,primary,en-US,魔法使的新娘,"""The Ancient Magus' Bride"" adapts the same-name manga. Girl Chise Hatori, abandoned by her family, is bought by magus Elias and becomes his bride. The work features fantasy, healing, and magic; Chise's growth in the magic world and her bond with Elias run throughout, with exquisite visuals and a dreamlike atmosphere, making it a poetic work."
884,primary,en-US,鬼灯的冷彻 第二季,"""Hozuki no Reitetsu"" Season 2 continues the first season; the daily life of hell continues. Hozuki handles various affairs in hell, and his interactions with King Enma and the jailers are full of comedy; the work features comedy, daily life, and black humor, with creative depictions of hell, making it a unique comedy work."
885,primary,en-US,泥鲸之子们在沙地上歌唱,"""Children of the Whales"" adapts the same-name manga. On a floating sand island, the residents have emotions but short lifespans. The work features fantasy, ensemble, and pathos; the fates and emotions of the whale children are interwoven, with a heavy atmosphere, making it a poetic work."
886,primary,en-US,调教咖啡厅,"""Blend S"" adapts the same-name manga. Cafe employee Maika Sakuranomiya has a sadistic personality and plays a sadistic role at the cafe. The work features daily life, comedy, and ensemble; the interactions between the cafe staff are full of comedy, with a light atmosphere, making it a hilarious daily comedy."
887,primary,en-US,干物妹！小埋R,"""Himouto! Umaru-chan R"" is the second season of Himouto! Umaru-chan; Umaru's slacker girl daily life continues. This season the cohabitation of Umaru and her brother Taihei becomes richer; the work features daily life, comedy, and sibling love. Umaru's slacker attitude is full of comedy, with cute art and a light atmosphere, making it a healing comedy work."
888,primary,en-US,Infini-T Force,"""Infini-T Force"" is a 3DCG anime telling the battles of the superheroes and a mysterious girl. The heroes of past generations gather to fight a new threat; the work features heroes, battle, and ensemble, with gorgeous 3DCG visuals. The bonds between the heroes run throughout, making it a powerful work."
889,primary,en-US,血界战线 & BEYOND,"""Blood Blockade Battlefront & Beyond"" continues the first season; Leonardo's adventure in Hellsalem's Lot continues. This work revolves around new otherworldly incidents; the work features fantasy, battle, and ensemble, with gorgeous battle scenes. The interactions between the characters are charming, making it a sequel of the Blood Blockade series."
890,primary,en-US,3月的狮子 第二季,"""March Comes in Like a Lion"" Season 2 continues the first season; the growth of shogi player Rei Kiriyama continues. This work revolves around Rei's shogi life and the warmth of those around him; the work features shogi, healing, and life, with a calm and beautiful atmosphere. Rei's inner world is portrayed deeply, making it a masterpiece full of human concern."
891,primary,en-US,动画同好会,"This is an original anime telling the daily life of the girls in the anime research club. The girls engage in snarky discussions while appreciating anime; the work features anime, daily life, and snark, with a light atmosphere. The portrayal of anime fans is realistic and fun, making it a work that makes anime fans smile knowingly."
892,primary,en-US,阿松 第二季,"""Mr. Osomatsu"" Season 2 continues the first season; the funny daily life of the six Matsuno sextuplets continues. This work the sextuplets continue to cause various jokes in their loser life; the work features parody, snark, and social satire, with bold and wild performances, making it a phenomenal comedy anime."
893,primary,en-US,克拉斯卡劳埃德 第二季,"""ClassicaLoid"" Season 2 continues the first season; the funny daily life of the celebrities in famous paintings continues. This work the painting celebrities cause more jokes in modern society; the work features comedy, parody, and art, with short episodes and dense jokes, making it a stress-relieving short anime."
894,primary,en-US,黑色五叶草,"""Black Clover"" adapts the same-name manga. Boy Asta, born without magic, aims to become the Wizard King together with genius Yuno. The work features magic, passion, and ensemble; Asta's indomitable spirit and growth are highlights, with gorgeous battle scenes, making it a shonen passion work."
895,primary,en-US,食戟之灵 餐之皿,"""Food Wars! The Third Plate"" is the third season of Food Wars; Soma Yukihira's cooking battles continue. This season Soma faces stronger opponents and new cooking duels; the work features food, passion, and competition, with mouth-watering depictions of cooking. The match scenes are tense and exciting, making it a classic food anime."
896,primary,en-US,国王游戏,"""King's Game"" adapts the same-name novel. In a high school class, students who receive commands from the King are forced to execute cruel orders. The work features horror, suspense, and survival; the atmosphere is stifling, and the fates of the characters are impactful, making it a survival horror work that sends chills down viewers' spines."
897,primary,en-US,美妙天堂剧场版 大家一起闪耀！KIRARIN☆STARLIVE！,"""PriPara Movie: Everyone Shine! Kirarin Star Live"" is a movie of PriPara; the idol adventure of the girls continues. This work Laala and her partners perform on a new stage; the work features gorgeous stage performances, cute characters, and music, with infectious song and dance scenes, making it a classic girls' idol anime series."
898,primary,en-US,混沌子 SILENT SKY,"""Chaos;Child: Silent Sky"" is a side-story anime of Chaos;Child, telling the story of a girl. This work revolves around a plot outside the main story; the work features suspense, sci-fi, and darkness, with a stifling atmosphere. The plot twists are impactful, making it a cold-styled suspense work."
899,primary,en-US,名侦探柯南 殷红的恋歌,"""Detective Conan: The Crimson Love Letter"" is a movie of Detective Conan; a love case involving Conan and Heiji Hattori. This work revolves around the karuta competition and serial incidents; the work features deduction, suspense, and action, with a tense atmosphere. The romance line between Heiji and Kazuha is a highlight, making it a movie of the Conan series."
900,primary,en-US,春宵苦短，少女前进吧！,"""The Night is Short, Walk on Girl"" is a movie of Tomihiko Morimi's novel, telling a strange story of a night in Kyoto. The girl embarks on a strange journey on a spring night; the work features fantasy, youth, and ensemble, with imaginative visuals. The girl's adventure is dazzling, making it a uniquely styled work."
